tokenId,weapons,faces,body,location,sport,pets,flowers,traffic,probability score,probability rarest,rare score,rare rarest
5905,🧯 🟣,🤮 🟣,👨‍🔧👩‍🔧,🌅,🕺,🐨,🌺,🚄 🔴,34.17913757,4000,2015,4156
5906,🧯,🤢,👨‍🎓👩‍🎓 🟤,🌄,🤾,🐯,🏵️,🛺,28.72832347,6887,2280,6026
5907,🧹,"""🚼 8️⃣"" 🥰 🟠",👩‍🏫👩‍⚖️,🌉,🏇,🐶,💮 🟤,🚙,33.93623798,4129,1952,3802
5908,🎸,😃 🔵,👨‍🔧👩‍🔧,🏟️ 🔴,"""👅 4️⃣"" 🏋️ 🔵",🦊,🌷,🛵 ⚫,39.22584623,1570,1729,2296
5909,🦯,🤮,👨‍💼👩‍💻,🏕️ 🟠,🚴,🐴 🟢,🌷 ⚪,"""💜✖️4️⃣"" 🏎️ 🟣 🆙",40.56486755,1182,1327,701
5910,"""🗣️ 🆒"" 💉 ⚫","""🗯️ 🔠"" 😘 🔵",👨‍🚀👩‍🚀 🔴,🏟️ 🟢,🧗,🐴,🏵️,🚀,42.51327245,721,1463,1014
5911,🪓,😄,👨‍🎨👩‍🎨,🏙️,🚶,🐮,🌺,🚁,25.55682357,7827,2746,7933
5912,⛏️,🥰,👨‍🏭👩‍🏭 ⚪,🌁,⛷️ 🟢,🐮,🌻 ⚫,🏎️,35.95461433,2941,1525,1280
5913,⛓️,"""🔱✖️🔣"" 🤯 🟡 🆙",👮‍♂️👮‍♀️,⛪,🏊,🦊,🌷,🚲 🟠,32.72626224,4669,2214,5728
5914,🛡️ 🟣,😀,👨‍🎤👩‍🎤 ⚫,⛪,🕺,🐴,💮,🚐,33.69824758,4235,2036,4282
5915,"""🗯️ 0️⃣"" 🔧 🟠",😴 🔴,👨‍💼👩‍💻,"""🛂✖️7️⃣"" 🎪 ⚪ 🆙",🏌️,🦁,💮,🚄,38.82694067,1704,1902,3491
5916,🖋️,🤣,👨‍💻👩‍💻,"""🖤 🔢"" 🏖️ 🔵",⛷️,🐴,🌹,🏍️ 🟤,31.93730666,5092,2252,5901
5917,🎸,😨,👨‍🏭👩‍🏭,🎡 🟡,🏇,🐰 🟡,🌻,🚁,31.83751518,5150,2080,4630
5918,⛓️,😃,👨‍💼👩‍💻 🟢,🌁 🔴,🏇 🟢,🦄,🌸,🚁 🟤,35.76991964,3020,1720,2240
5919,🦯,😀,"""💹✖️🔟"" 👨‍💻👩‍💻 🟣 🆙",🎡,🏄 🟢,🐨,🌷,⛵ 🟢,35.32050754,3213,1904,3504
5920,🗡️,🥰,👨‍💼👩‍💻,⛩️ 🟢,🤾 🔵,🐷,🏵️,🏍️,32.92868049,4557,2104,4840
5921,🏹,😨,👨‍🌾👩‍🌾,🌅,⛹️,🐶,"""🔱✖️9️⃣"" 🌸 ⚪ 🆙",🚐,31.69926215,5251,2219,5756
5922,⛏️ 🔴,"""🔞✖️🔣"" 🤐 🟣 🆙",👨‍🎨👩‍🎨 🟠,🏔️,🛀,🐷 🟤,🌺 🔵,🚁 🟤,45.72421341,270,758,52
5923,"""💦 9️⃣"" 🎸 ⚫",😄,👨‍🍳👩‍🍳,🏖️,🏇,🐴,💮,🦽,31.24170968,5675,2413,6904
5924,💉 🟢,😡,👨‍🎓👩‍🎓,⛲,🤸,🐹,🌻,🏎️,28.84850697,6788,2295,6092
5925,🎸,😴,👨‍🚀👩‍🚀,🌄,🛌,🦁,🌳,"""🔰 🔣"" 🚀 ⚫",31.26328068,5655,2393,6741
5926,🖋️,😂 🟢,👨‍🚀👩‍🚀,🏔️,🤽 🟠,🦁,"""💙 🔟"" 🏵️ 🔵",🏍️,39.14135669,1600,1669,2012
5927,🧯,😝,👨‍🔧👩‍🔧 🟢,🏖️,🛀 ⚪,🐴,💮,🏍️,32.57703339,4742,2030,4241
5928,🧯,"""🔞✖️4️⃣"" 🤐 ⚪ 🆙",👨‍🔧👩‍🔧,🌁,🤺,🐹,🌷,🚐 🟡,32.446741,4800,2246,5871
5929,🪓,🥰,👨‍🔧👩‍🔧,⛩️,🏋️,🦊,🌳,🚁,25.60391379,7768,2706,7843
5930,💉 🔴,😅,"""🈂️ 🔟"" 👨‍🚀👩‍🚀 ⚫",⛪,🚶,🐮,🌻 🔴,🚙 🟢,38.85503108,1696,1280,584
5931,🦯,😄,👨‍🎓👩‍🎓,🌁,🏋️,🐶 🟠,🌼,🦽,28.70856254,6905,2279,6023
5932,🔦,😀,👨‍🏭👩‍🏭,🎡 🟤,🚣 🟤,🐼,🌳,🚐,31.45847117,5455,2156,5320
5933,🪓,😅,👨‍🏭👩‍🏭,⛩️ 🟤,🏄,🐻 🟢,🌹 🔵,🛸,34.25146784,3968,1605,1708
5934,🔫,"""🀄 1️⃣"" 🤯 ⚫",👨‍🚀👩‍🚀,⛺,🤸,🐻,🌸,🦽,29.93719088,6152,2491,7308
5935,🔦,🤐,👨‍💻👩‍💻,🌁 🟤,🤺,🐶,🌺,🚲,28.642025,6959,2495,7318
5936,🧯,😎,"""❎ 🔟"" 👮‍♂️👮‍♀️ 🔵",🎢,🤺,🐷,🏵️,🛺 🔴,32.41448265,4816,2110,4889
5937,🪓 🟣,🤢,👨‍⚕️👩‍⚕️,🌇,🤽,🐵,🌳 ⚪,🦽,33.36226436,4354,1861,3167
5938,"""🧡 🔤"" ⛓️ ⚫",🤐,👨‍🎤👩‍🎤,🏝️,🏂,🐮 ⚪,🌸,🚲,33.69931607,4232,2111,4897
5939,⛏️,😂,👨‍🏭👩‍🏭,🌉,🤽,🦊,🌹,🛴 🟡,27.26247909,7316,2428,7001
5940,🧹,😘,👨‍🚀👩‍🚀,🏙️,🛀,🐼 🟣,🏵️,🚲,28.6517557,6948,2262,5948
5941,🔫 ⚫,🙄,👨‍🍳👩‍🍳 🟠,🌄 🟤,🏌️,🐻,🍀,🛵,36.19851667,2844,1739,2348
5942,🧯,🤯,"""💠✖️7️⃣"" 👨‍🌾👩‍🌾 🟡 🆙",🎢,🏄,🐱,💮,🚐,31.52562742,5398,2317,6207
5943,🪓 ⚫,😡,👨‍🍳👩‍🍳,🌋,🚣,🐯,🌸 ⚪,🛸 ⚪,34.62202901,3703,1619,1776
5944,🧯,😆,👨‍🌾👩‍🌾,🌃,⛷️,🐻 🟢,🌻,🚐,27.60890131,7266,2305,6145
5945,🖋️ ⚫,😎,👨‍🚀👩‍🚀,"""💭✖️5️⃣"" 🎡 🟡 🆙",🚶,"""🚫 🔤"" 🐨 🔵",💮,🛵,39.91278539,1389,1768,2476
5946,🦯,🙄,👨‍💻👩‍💻,🌉 🟢,🏌️,🐼 ⚪,🌻,🛵,31.82350751,5162,1956,3820
5947,🔨 🟢,😰,👨‍🔧👩‍🔧,🏔️,🏃,🐼,🌹 🟠,🛩️ 🟣,33.25617138,4409,1630,1822
5948,🔫 🔵,🤣,"""💚✖️6️⃣"" 👨‍🌾👩‍🌾 🟣 🆙",🎢 🟤,🛀,🐶 ⚫,🌺,🛺,40.71288543,1125,1526,1287
5949,💉,🤐 🟢,👨‍✈️👩‍✈️,🎪,🕺,"""💚✖️🆒"" 🐼 🟡 🆙",🌸,🛴,34.388329,3879,2057,4454
5950,🛡️ 🔴,"""🚫 9️⃣"" 😆 🔵",👨‍💼👩‍💻,🏝️ 🟢,⛷️,🐴 🔴,"""👄✖️9️⃣"" 🌺 🟣 🆙",🚐,45.71962582,271,1064,221
5951,🎸 🟤,🙄 🟢,👨‍🏫👩‍🏫,"""👀✖️1️⃣"" 🏕️ 🟣 🆙",🚴,"""🈂️ 4️⃣"" 🐶 ⚫",🌷,"""📴 🔢"" 🛵 ⚫",47.64278868,134,1241,489
5952,🔦 🟤,🤯,👨‍🔧👩‍🔧,🌆,🏃,"""🚼 0️⃣"" 🐨 🔵",🌳,🏍️,35.00983092,3382,2014,4147
5953,"""🆙 8️⃣"" ⛏️ ⚫",🤯 🔵,👨‍🍳👩‍🍳 🔵,🏞️,🤸,🐶 🟠,💮,🛩️,41.63042811,893,1479,1068
5954,🔦 🔵,🤢,👨‍🏭👩‍🏭 🟤,🎪,⛹️,🦄,"""🚳✖️🔣"" 🏵️ ⚪ 🆙",🚐,37.51052847,2254,1492,1116
5955,🔧,😡,👨‍🍳👩‍🍳,"""📵 2️⃣"" 🎡 🔵","""🔱✖️🔢"" 🏌️ 🟡 🆙",🐮,"""💨✖️1️⃣"" 🌸 ⚪ 🆙",🚁,42.92859317,636,1665,1988
5956,🔧,😁 🟤,👨‍✈️👩‍✈️,"""🚱✖️🆓"" 🌇 ⚪ 🆙",🏄,🐰,🌷,🚌,34.2237032,3980,2114,4937
5957,🪒,😃,👨‍🏫👩‍🏫,⛪ 🟠,🤺,🐱,🍀 🔴,🦽,32.45198925,4796,1860,3161
5958,🏹,😎,👨‍🔧👩‍🔧,🏝️,"""💭✖️9️⃣"" 🏃 🟡 🆙",🐯,"""🔸 3️⃣"" 🏵️ ⚫",🛴 🟡,39.04771826,1635,1659,1961
5959,⛓️,🥶,👨‍🏫👩‍🏫,🏝️,"""🔱✖️🆒"" 🏋️ 🟣 🆙",🦁,🌸,🦽,31.08444043,5805,2484,7286
5960,🗡️,😆,👨‍🌾👩‍🌾,🏞️,⛹️,🐮 🟣,🌺,🚙,28.16947213,7196,2403,6816
5961,🗡️,🥰 🟤,"""🖤 🔠"" 👨‍🍳👩‍🍳 ⚫",🏙️ 🔴,🏄 🟡,🐼,🌹,🚀,41.7657946,866,1507,1185
5962,🔦,"""💚✖️🔟"" 🤢 🟡 🆙",👨‍🎓👩‍🎓,🏞️ 🟠,🚴,🐯,🏵️,"""🛂✖️8️⃣"" 🛸 ⚪ 🆙",40.33624044,1245,1858,3136
5963,🗡️,😆 🟤,👨‍🔧👩‍🔧 🟢,🎪,🤽,🐮 🟡,💮,🚙 🟢,36.09725642,2884,1552,1431
5964,🗡️,😎,"""🚸✖️1️⃣"" 👨‍🍳👩‍🍳 🟡 🆙",🏖️,🤾,🦊,🌵 🔴,🛸,34.73108745,3586,1868,3231
5965,🧯,😰,👩‍🏫👩‍⚖️,🌃,🏇,🐴,🌹,🛩️,25.68732769,7658,2663,7683
5966,⛓️,"""💨✖️2️⃣"" 😂 🟡 🆙",👨‍💼👩‍💻,🎡 🟤,🏇 🟤,"""🆙 0️⃣"" 🐶 🟠",🌷 🟠,🛵,46.71442572,193,1042,201
5967,🔨,🤐,👨‍🏭👩‍🏭,⛪,⛷️,🦄,🍀,🛺,25.76620873,7570,2630,7562
5968,🦯 🔴,🤠,👩‍🏫👩‍⚖️,"""⭕✖️3️⃣"" 🏔️ 🟡 🆙",🚣,🐷,🌳,🚀,34.62384037,3701,2106,4861
5969,🧹,"""🔞✖️5️⃣"" 🤐 🟡 🆙",👨‍🔧👩‍🔧,🌅,🏇,🐼,🌸 🔴,🛸,33.4665282,4318,1955,3815
5970,🏹,"""🚯 4️⃣"" 😂 🔵",👨‍🎓👩‍🎓,⛪,"""🔞✖️🆓"" 🚶 🟣 🆙","""⭕✖️6️⃣"" 🐮 🟣 🆙",🌳,🛵,42.85458008,648,1728,2290
5971,🪒 ⚫,😃,👨‍💻👩‍💻,🏙️,"""💦 🔤"" 🛀 🔵",🐴,💮 🟢,🛸,38.09549509,1956,1567,1501
5972,🦯,😁,👨‍🚀👩‍🚀 🟠,🌃,🚣,🐴 🟤,🌵,🦽,31.60742831,5330,1965,3870
5973,🪓,😃,👨‍🏫👩‍🏫,"""🦴 🔤"" 🌋 🔵",🕺,"""👣✖️3️⃣"" 🐮 🟣 🆙","""💜✖️🔤"" 🌷 🟡 🆙",🚙,43.39902589,539,1504,1168
5974,"""💥✖️🆒"" 📌 ⚪ 🆙",😨 🟢,👨‍🎤👩‍🎤,🌄,🚴,🐴 🟤,🏵️ 🟢,🏍️,40.00151471,1361,1289,598
5975,🔧,😆 ⚫,👨‍🔧👩‍🔧,🌋 🟠,🕺,"""🚳✖️1️⃣"" 🐰 🟡 🆙","""🚱✖️5️⃣"" 🍀 🟣 🆙",🚄,45.31594839,305,1289,599
5976,🔧,😅 🟣,👨‍💻👩‍💻,🌁,🏊 🔴,🐵,🌳,🚜 🔵,33.98736447,4104,1895,3442
5977,"""⭕✖️8️⃣"" 🧯 🟣 🆙",🤣,🤴👸,🌁,"""🦴 0️⃣"" 🛌 🟠","""🔞✖️2️⃣"" 🐼 🟣 🆙",🌵,"""💠✖️🆓"" 🛩️ 🟣 🆙",48.64564219,96,1396,859
5978,🧯 🟣,😨,👨‍✈️👩‍✈️,"""📵 7️⃣"" 🎡 🟠",🏇,"""🚸✖️6️⃣"" 🐯 🟣 🆙",🌼 🟡,🦽,44.3094912,408,1250,511
5979,"""👣✖️2️⃣"" 🖋️ ⚪ 🆙",😄,👨‍💻👩‍💻,🌇,🚣,🐻,"""🔷✖️0️⃣"" 🌻 ⚪ 🆙",🚌,37.57121057,2216,1852,3078
5980,🔧,😆,👨‍💻👩‍💻,🎢,🧗 🟡,🐼 ⚪,🌺,🦽,31.39207706,5522,2138,5151
5981,📌,🤠,👩‍🏫👩‍⚖️,⛪,🚴,"""🚼 7️⃣"" 🦄 🔵",🌸,🚤 🔵,33.07317818,4492,2098,4782
5982,"""🚸✖️7️⃣"" 🔧 ⚪ 🆙",😀 🔵,👨‍🍳👩‍🍳 🔴,🌁,🚴,"""🚳✖️6️⃣"" 🐼 🟣 🆙",🌺,🚲,43.9995117,447,1539,1355
5983,🧯,😘 🟡,👩‍🏫👩‍⚖️,🌅,⛷️,🐶,🌷,🚐,29.33189219,6450,2452,7144
5984,🧹 🔵,"""🚫 5️⃣"" 😆 ⚫",👨‍🎨👩‍🎨,🌄,🕺,🐴 🔴,💮,🏍️,36.83397908,2610,1802,2681
5985,📌,🤠,👨‍🌾👩‍🌾,🎪 🟠,"""🔷✖️🔣"" 🛌 🟡 🆙",🐷,🌻 🟠,🏎️,38.90957128,1677,1632,1833
5986,🎸,🙄,👨‍🌾👩‍🌾,🏕️,🏌️,🐶,🌺 🟤,"""👄✖️5️⃣"" 🛴 🟡 🆙",34.41682993,3854,1840,2987
5987,⛓️,🤠 🟤,👩‍🏫👩‍⚖️ 🔴,🏙️ 🟤,🚶,🐵 🔴,🌷 🟤,🚌,40.40589965,1220,1013,177
5988,📌,🤐 🟠,👨‍🍳👩‍🍳,🏟️,🕺,🐨,🌸 🔴,🚜,32.29041016,4888,1931,3676
5989,🛠️,"""💠✖️7️⃣"" 😁 ⚪ 🆙",👨‍🎨👩‍🎨,🎢,🛌 🟤,🐹,🌺,🏍️ 🟤,34.17821597,4001,2086,4677
5990,📌,"""🖤 🔤"" 🥶 🟠",👨‍🏫👩‍🏫,"""🅿️✖️8️⃣"" 🏖️ ⚪ 🆙",⛷️,🐷 🟢,🌺,🦽,37.93234899,2023,1889,3396
5991,🪒,🤢,👨‍🎤👩‍🎤,🏟️,🤾 🟢,🐼,🌵 🟤,🚌 🟠,33.77246402,4211,1578,1552
5992,"""📵 2️⃣"" ⛏️ 🔵",😅,👨‍🎤👩‍🎤,🏕️ 🟢,🏂 🟤,🐯,💮 ⚪,🛩️,40.29116429,1259,1368,801
5993,⛓️,🤐,👨‍🏭👩‍🏭 🟡,⛪,🚴,🐵 🔴,🌵,🚲,31.38592372,5526,2043,4337
5994,🧹,🤠 🟢,👨‍🍳👩‍🍳,🏖️,🧗,🐷,🌺,🚜,28.72767048,6889,2473,7234
5995,🗡️ 🟤,🙄,👨‍💼👩‍💻,🌇,🛌,🦄,🌵,🚁,28.64184346,6960,2427,6991
5996,💉,🥰,👨‍⚕️👩‍⚕️,"""🚯 0️⃣"" 🌆 🔵",🧗,🐵 🟤,🌼,⛵,32.8675657,4589,1992,4013
5997,🔫,🤠,🤴👸,🏜️,🏃 🟣,🐻,🏵️,🏎️,29.43893152,6370,2310,6165
5998,💉,😎,👨‍💻👩‍💻,🎢,🏇,"""💦 🔢"" 🐨 🟠",🌺,🚌,31.52802319,5396,2328,6265
5999,🧯,😝,👩‍🏫👩‍⚖️,🏜️,🏃,🐮,🌹,"""🀄 8️⃣"" 🚤 🔵",31.41114701,5505,2350,6423
6000,🪓 🔴,🤯,"""💙 🔤"" 👩‍🏫👩‍⚖️ 🔵",🌁 🟠,🛌,"""💨✖️🔤"" 🦊 🟡 🆙",🌷,🦽,44.2854637,410,1450,978
6001,"""🈂️ 8️⃣"" 🦯 🔵","""📵 3️⃣"" 😝 🟠",👨‍🍳👩‍🍳 🔴,🌇,🏄,🐶,🌺,"""🦴 🔢"" 🚜 🔵",45.73915824,267,1510,1201
6002,⛏️,🙄 🟢,👨‍🏭👩‍🏭,"""🗣️ 6️⃣"" 🏞️ 🟠",⛷️,"""💭✖️0️⃣"" 🐯 🟡 🆙",💮,🚙 🟢,40.83349879,1087,1621,1781
6003,🪒 🔵,🤐 ⚫,👨‍🎤👩‍🎤,🌁,🤸,🐯,🌸,🚄,32.88405652,4583,2208,5694
6004,"""🛂✖️🔟"" 🧹 🟣 🆙",🤮,👨‍🍳👩‍🍳,🌁,🚶,🐻,🌷 🟢,🚌,34.31783146,3925,1896,3445
6005,🔫,🤐,👨‍💼👩‍💻 ⚪,🏜️,🚣,🐻,🌳,🚐,29.67062592,6244,2329,6272
6006,🛠️,😘,👮‍♂️👮‍♀️,🏝️,🤸,🐨 ⚫,🌳,🏍️ 🟤,29.50651139,6326,2098,4783
6007,📌,🥰,👨‍⚕️👩‍⚕️,🌃,🤺,🦊,"""🔸 🆓"" 🏵️ 🟠",🚀,32.08886528,5008,2104,4841
6008,🎸,🤠,👨‍✈️👩‍✈️,🌉,🤽,🐵,🌷,🏎️,25.68427725,7664,2654,7649
6009,⛏️,"""💨✖️🔤"" 😂 ⚪ 🆙",👨‍🏭👩‍🏭,🏙️,🛀,🐼,🌸,🚄,31.42046754,5497,2383,6657
6010,🪓 🔵,😰,🤴👸 🟤,🏟️,🏌️,🐮,🌵,🚌,32.68667639,4687,1993,4019
6011,🧯,🤢 🔴,👮‍♂️👮‍♀️ 🟠,🌃,🏋️ 🔴,🦁,🏵️,🛩️ 🟣,36.67978864,2668,1548,1410
6012,🔨,🤠,👨‍⚕️👩‍⚕️,🌇,🛌 🔴,"""🆙 🔤"" 🐹 🟠",🌸 ⚫,🛸,37.7730312,2100,1549,1415
6013,🔧,😰,👩‍🏫👩‍⚖️ ⚫,🏔️,"""🆙 6️⃣"" 🛀 🔵",🐹,🌻,⛵,35.08447393,3340,1980,3944
6014,🛡️,😃,👨‍✈️👩‍✈️,🎡,🤺 🔴,🐱 🟤,🌵,🛸,30.93595268,5880,2086,4678
6015,🔫,😎,👨‍🔧👩‍🔧,🏝️,🏌️,🐻,🌳 🟢,🏎️,28.57008819,7006,2153,5280
6016,🔧 ⚪,😨,👨‍🌾👩‍🌾,"""💠✖️0️⃣"" 🌃 🟣 🆙",🤽 ⚪,🐷 🟢,🌻,🏎️ 🟣,41.89541203,839,1230,458
6017,🎸 🔵,😆,"""🔞✖️0️⃣"" 👮‍♂️👮‍♀️ 🟣 🆙",🏕️,🤽 🔴,🐷,🌻 🟤,🚄 🔴,43.05567378,615,1029,190
6018,🗡️ 🟡,🤣,👨‍🌾👩‍🌾 ⚫,🌁,🛀,🦊,🌹,🚄 🔴,33.68399986,4241,1916,3590
6019,🏹 🟤,🤐,👨‍🏫👩‍🏫,🎢,🤽,🐼,🌻,🏎️,28.85095174,6786,2280,6027
6020,🧯,🤠,👮‍♂️👮‍♀️ 🟠,🎡,🤸,🐰,🌵,"""❎ 🔤"" 🚜 🔵",34.4910349,3801,2008,4100
6021,🖋️,🤠,"""❎ 🔟"" 👨‍🎤👩‍🎤 🟠",🌁 🟢,🏂,🐻,🌵,🚁,34.47826914,3807,2155,5306
6022,🖋️,🤣,👨‍🎓👩‍🎓 🟡,"""🛅✖️🔢"" 🌉 🟡 🆙",🛌,🐼,🌺,🚲,33.79889552,4201,2171,5458
6023,🔦 🔴,😀,👨‍🌾👩‍🌾,🏟️ 🔴,🤾,🐷 🟤,🌼,🛸,33.20739914,4429,1825,2852
6024,🦯 🔵,😅 ⚪,👨‍🎤👩‍🎤,"""🗯️ 7️⃣"" 🌉 🔵",🏋️,🐱,🌷,"""❎ 6️⃣"" 🛵 ⚫",45.59884304,278,1514,1216
6025,🛠️ 🔵,😡 🟤,👨‍💻👩‍💻 🟣,⛺,🚶,🐨,🌻,🛵,35.8452255,2987,1716,2218
6026,🔦,🤠,👨‍🎨👩‍🎨,🏟️,"""💥✖️8️⃣"" ⛷️ ⚪ 🆙",🐱 🟢,🌻 🟢,"""👀✖️8️⃣"" 🛴 🟡 🆙",42.21740189,776,1259,528
6027,⛏️ 🔴,🤯,👨‍🎓👩‍🎓,🌁 🔵,🤽,🐶,🌷,🦽,32.39519202,4831,2180,5526
6028,"""🈂️ 🆓"" 🎸 ⚫",😅 🟢,👨‍🔧👩‍🔧,⛪,🤽,🐵,🍀,🚐,34.73650355,3582,2109,4881
6029,🛠️ 🔵,😎,👨‍🔧👩‍🔧,🏝️ 🟡,🏋️,🐮,🌷,🏎️,32.26708971,4899,2155,5307
6030,"""⭕✖️4️⃣"" ⛓️ 🟣 🆙",😝,👨‍🌾👩‍🌾,🏙️,🏃,🐨 🟠,💮,⛵,33.9256375,4133,2008,4101
6031,🪓,🤠,👨‍🔧👩‍🔧 ⚫,🌃,🏋️,🐮,💮,🚲,29.36883839,6420,2363,6515
6032,🛠️,😡,👨‍🎤👩‍🎤,🏖️,🛌,🐱,🌺 ⚪,🚄 🔴,30.25135216,6058,1941,3734
6033,🛡️,😀,"""🚼 🔣"" 👨‍⚕️👩‍⚕️ ⚫",🏖️ 🔴,🚴,🐹,🌺,🚁 🟤,35.01435297,3379,1985,3972
6034,"""🆚✖️🔤"" 🔦 🟣 🆙",😘,👨‍⚕️👩‍⚕️ 🔵,⛺,🚴,🐼,🌸,🚙,35.27341347,3239,2049,4383
6035,🦯,🤐,"""👣✖️8️⃣"" 👨‍✈️👩‍✈️ ⚪ 🆙",⛺,🛌,🐶,🏵️,🚲,31.45736403,5457,2322,6233
6036,🧯 🔴,🙄,👨‍💻👩‍💻 🔴,🌋 ⚪,⛷️,🦊,🌼 🟢,🏍️ 🟤,40.22240524,1289,1124,296
6037,🔦 🟢,😀,👨‍🎤👩‍🎤,⛪ 🟢,🏊,🐷 🟢,🌻,🦽,33.24180633,4415,1788,2587
6038,📌,😀,👨‍⚕️👩‍⚕️ 🔵,⛩️ 🟤,🤽,🐰,🌺,"""👄✖️3️⃣"" 🛴 🟡 🆙",37.90225099,2038,1811,2756
6039,💉,😄,👨‍🎤👩‍🎤,🌁,⛷️ 🔴,🦊,🌹,🚤,28.33153265,7134,2423,6967
6040,"""⭕✖️2️⃣"" 🛡️ 🟣 🆙",😝 🔴,"""💙 🔣"" 👨‍🏭👩‍🏭 🟠",🌆,🤸,🐴,🌻,"""🔰 2️⃣"" 🚤 🔵",46.12141066,243,1420,911
6041,"""💢 5️⃣"" 🦯 🟠",😡,👨‍🎨👩‍🎨,🎡,⛹️,🐹,🌷 🟡,🛸,35.15428155,3298,1908,3528
6042,🧯,😀,👨‍🌾👩‍🌾,🎡,"""⭕✖️3️⃣"" 🤾 🟣 🆙",🦄,🌳,🛸,31.10129294,5790,2441,7069
6043,🪓,🥶 🟡,👨‍🏭👩‍🏭,🏞️ 🟤,🤽,🐻 🟤,🌼,🛴,34.70375937,3619,1854,3097
6044,📌,😡,👩‍🏫👩‍⚖️,🌅,🏊,🦊,🌸,🚲,25.4391386,7937,2773,7976
6045,🗡️ 🟠,😀,👨‍💻👩‍💻,"""🗯️ 8️⃣"" 🌉 🔵",🏊,🦄,"""🚯 🆓"" 🌸 🔵",🛵 ⚫,42.28997383,763,1376,818
6046,🗡️,😎,👨‍🌾👩‍🌾 🟢,🏔️,🚣 🟢,🐮,🌸,🚄,31.59484546,5342,2141,5174
6047,🪒,🥶,👨‍💻👩‍💻,🏖️,🏃 🟡,🦊,🌻,🚁,29.83506023,6187,2330,6281
6048,🪒,🥰,👨‍⚕️👩‍⚕️,🏝️,⛹️,🐷,💮 🔵,🛺,29.45708432,6359,2149,5246
6049,🔧 🔴,😄,👨‍✈️👩‍✈️ 🟡,🌄,🏌️,🦊 ⚪,"""❎ 9️⃣"" 🌹 ⚫",🚁,41.75298588,868,1176,359
6050,🔨,"""🚯 2️⃣"" 😂 🟠",👨‍🌾👩‍🌾,🏙️ 🟤,🏊,🐱,🌺,🏎️,33.30812494,4383,2223,5781
6051,🪓,🤐,👨‍🏫👩‍🏫,🎢,🏌️,🐻,🌷,🚜,25.52933032,7858,2706,7844
6052,🧹,😅 🔴,👨‍🔧👩‍🔧,🌆,🏂 🔴,🐯,🌻,🚄,31.02643583,5839,2140,5161
6053,🔦,😅 🔵,👨‍✈️👩‍✈️,🏞️ 🔴,🛌,🐵,🌵,🚤 🔵,33.84506566,4172,1909,3536
6054,🦯,😅 🔵,👨‍⚕️👩‍⚕️ 🟢,🏙️,🏃 🟢,🐻,🌺,🚐,35.13298157,3315,1848,3050
6055,🏹,😎,"""🔱✖️2️⃣"" 👨‍🔧👩‍🔧 ⚪ 🆙",⛩️ 🟤,🤽,🐨 ⚫,"""👥 3️⃣"" 🌳 ⚫","""💜✖️0️⃣"" 🏎️ 🟣 🆙",49.02120608,90,911,84
6056,🧯,🤣,👨‍💼👩‍💻,🎢,🚶,🦄,🏵️,🚐,25.60882381,7760,2666,7693
6057,🛠️,😰,👨‍💼👩‍💻,🏟️,🤺,🐶 ⚫,🌹,🏍️,28.2922521,7157,2276,6010
6058,🔨,🤠,"""📴 5️⃣"" 👨‍🎓👩‍🎓 🟠",🌅,⛹️ 🟠,🐷,🌹,🚐,35.43213538,3164,2023,4199
6059,🏹 🟢,😨 ⚫,👨‍✈️👩‍✈️,🌉 ⚪,🕺,🐨,🌷,⛵,36.18695376,2848,1881,3335
6060,🛡️,😴 🟣,👮‍♂️👮‍♀️,🏔️,🚣,🐵,🌼,🚄,29.11892313,6601,2355,6455
6061,⛏️ 🟤,😃,"""🚸✖️1️⃣"" 👨‍💻👩‍💻 🟡 🆙","""🚸✖️🔠"" 🌁 ⚪ 🆙",🕺,🐴,🌺,🚌,40.1581539,1315,1808,2733
6062,"""💚✖️8️⃣"" ⛓️ ⚪ 🆙",🤠,👨‍🔧👩‍🔧,🏕️ 🟢,🏇,🐯,🌺,🛺,33.89035096,4152,2248,5881
6063,🔫,😃 🟡,👨‍⚕️👩‍⚕️,🏝️ ⚫,"""🚫 🔠"" 🚴 🟠",🐴,🌺,⛵,39.17030814,1584,1923,3626
6064,💉,🥶,👨‍🎨👩‍🎨 🟤,🏔️,🕺,🐮,🌸,🚜,28.87632438,6775,2379,6626
6065,🛡️ 🔵,😀,👨‍🔧👩‍🔧,⛺,🏃,🦁,💮,🏍️ 🟤,30.05036816,6117,2275,6006
6066,🗡️,😅,👨‍🌾👩‍🌾 🟢,🌁,"""💹✖️9️⃣"" 🤾 ⚪ 🆙",🐨 🔵,💮,🚲 🟠,38.19522543,1920,1501,1152
6067,🏹,😨,👨‍🚀👩‍🚀,"""📵 9️⃣"" 🎡 🔵","""💠✖️7️⃣"" 🕺 🟡 🆙",🦁,🌹,🛵,36.5979101,2695,2205,5674
6068,💉,🤮,"""💭✖️🔟"" 👨‍✈️👩‍✈️ ⚪ 🆙",🏔️ 🔴,🤺,"""🛂✖️6️⃣"" 🐰 ⚪ 🆙",🍀,🚀 ⚫,42.35951362,753,1420,912
6069,🎸,😂,👨‍🎓👩‍🎓 🔴,🏟️,⛷️,🐷,🍀 🔴,🚙 🟢,32.57180665,4745,1654,1936
